osm_id,name,type
"407013895",,industrial
"407013896",,industrial
"407013897",,industrial
"407013898",,industrial
"407013899",Simpeks,industrial
"407013900",,industrial
"407013901",,industrial
"407013902",Ceramica Imola,industrial
"407013903",,
"407533366",,police
"407544550",,place_of_worship
"407544554",,school
"407549889",Св.Талалеј,place_of_worship
"407549890",ЛС Арачиново,townhall
"407549891",,place_of_worship
"407549892","1045",post_office
"407560248",,place_of_worship
"407572435",,house
"408840915",Специјална Болница Филип,hospital
"408888202",,residential
"408888204",,house
"408890305",,residential
"408892291",,residential
"408892292",,residential
"408892293",,residential
"408892294",,residential
"409026451",,school
"409026452",,
"409026453",Restoran Olive,restaurant
"409040303",,house
"409040308",,
"409040312",,
"409040316",,
"409115304",,apartments
"409230479",Турција - резиденција,house
"409230480",,
"409230481",,
"409230482",,house
"409230483",,
"409230484",,house
"409230485",,
"409230486",,house
"409230487",,house
"409230488",,house
"409230489",,
"409230490",,
"409230491",,
"409230492",,
"409230493",,house
"409230494",,
"409230495",,
"409230496",,
"409230497",,
"409230498",Hi Skopje Hostel,hotel
"409230502",Рентгентологија,hospital
"409230503",Хотел Леонардо,hotel
"409230504",афродита ес,
"409241490",,
"409241491",,
"409241492",,
"409241493",,
"409241494",,house
"409241495",,house
"409241496",,house
"409241497",,house
"409241498",,
"409241499",,
"409241500",,
"409241501",,
"409241502",,house
"409241503",,
"409241504",,
"409241505",,
"409241506",,
"409241507",,
"409241508",,house
"409241509",,house
"409241510",,
"409241511",,
"409241512",,
"409241513",,
"409241514",,
"409241515",,
"409241516",,
"409241517",,
"409241518",,
"409241519",,
"409241520",,
"409241521",,house
"409241522",,house
"409241523",,house
"409241524",,house
"409241525",,house
"409241526",,house
"409241527",,house
"409241528",,house
"409241529",,house
"409241530",,house
"409241531",,
"409241532",,
"409241533",,
"409241534",,
"409241535",,
"409241536",,
"409241537",,
"409241538",,
"409241539",,
"409241540",,
"409241541",,
"409241542",,
"409241543",,
"409241544",,
"409241545",,
"409241546",,
"409241547",,
"409241548",,
"409241549",,
"409241550",,
"409241551",,
"409241552",,
"409241555",,house
"409241556",,
"409241557",,
"409241558",,
"409241559",,
"409241560",,house
"409241561",,
"409241562",,
"409241563",,house
"409241564",,house
"409241565",,
"409241566",,
"409241567",,
"409241568",,
"409278339",,
"409278340",,
"409278341",,
"409278342",,
"409278343",,
"409278344",,
"409278345",,
"409278346",,
"409278347",,
"409278348",,
"409278349",,
"409278350",,
"409278351",,
"409278353",,
"409278354",,
"409278355",,
"409278356",,
"409278357",,
"409278358",,
"409278359",,
"409278360",,
"409278361",,
"409278362",,
"409278363",,
"409278364",,
"409278365",,
"409278366",,
"409278367",,
"409278368",,
"409278369",,
"409278370",,
"409278371",,
"409278372",,
"409278373",,
"409278374",,
"409278375",,
"409278376",,
"409278377",,
"409278378",,
"409278379",,
"409278380",,
"409278381",,
"409278382",,
"409278383",,
"409278384",,
"409278387",,
"409278390",,
"409278393",,
"409278396",,
"409278399",,
"409278403",,
"409278406",,
"409278410",,
"409278412",,
"409278415",,
"409278417",,
"409278421",,
"409278424",,
"409278426",,
"409278429",,
"409278433",,house
"409278436",,
"409278440",,
"409278444",,
"409278446",,
"409278449",,
"409278451",,
"409278454",,
"409278457",,
"409278459",,
"409278463",,
"409278465",,
"409278468",,
"409278470",,
"409278475",,
"409278476",,
"409278478",,
"409278479",,
"409278480",,
"409278481",,
"409278482",,
"409278483",,
"409278484",,
"409278485",,
"409278486",,
"409278487",,house
"409278488",,
"409278489",,
"409278490",,
"409278491",,
"409278492",,
"409278493",,
"409278494",,
"409278495",,house
"409278496",,
"409278498",,
"409278499",,
"409278500",,
"409278501",,
"409278502",,
"409278503",,house
"409278504",,
"409278505",,
"409278506",,
"409278507",,
"409278508",,house
"409278509",,
"409278510",,
"409278511",,
"409278512",,
"409278513",,
"409278514",,
"409278515",,
"409278516",,
"409278517",,
"409278518",,
"409278519",,
"409278520",,
"409278521",,
"409278522",,
"409278523",,
"409278524",,
"409278525",,
"409278526",,
"409278527",,
"409278528",,
"409278529",,
"409278530",,
"409278531",,
"409278532",,
"409278533",,
"409278534",,
"409278535",,
"409278536",,
"409278537",,
"409278538",,
"409278539",,
"409278540",,
"409278541",,
"409278542",,
"409278543",,
"409278544",,
"409278545",,
"409278546",,
"409278547",,
"409278548",,
"409278549",,
"409278550",,
"409278551",,
"409278552",,
"409278553",,
"409278554",,
"409278555",,
"409278556",,
"409278557",,
"409278558",,
"409278559",,house
"409278560",,
"409278561",,
"409278562",,house
"409278563",,
"409278564",,
"409278565",,
"409278566",,
"409278567",,house
"409278568",,
"409278569",,
"409278570",,
"409278571",,house
"409278572",,
"409278573",,
"409278574",,
"409278575",,
"409278576",,
"409278577",,
"409278578",,
"409278579",,
"409278581",,
"409278582",,
"409278583",,
"409278584",,
"409278585",,
"409278586",,
"409278587",,
"409278588",,
"409278589",,
"409278590",,
"409278591",,
"409278592",,
"409278593",,
"409278594",,
"409278595",,
"409278596",,
"409278597",,
"409278598",,
"409278599",,
"409278600",,
"409278601",,
"409278602",,
"409278603",,
"409278604",,
"409278605",,
"409278606",,
"409278607",,
"409278608",,
"409278609",,
"409278610",,
"409278611",,
"409278612",,
"409278613",,
"409278614",,
"409278615",,
"409278616",,
"409278617",,
"409278618",,
"409278619",,
"409278620",,
"409278621",,
"409278622",,
"409278623",,
"409278624",,
"409327205",,
"409327206",Fico Servis,industrial
"410064536",,
"410064539",,
"410064544",,
"410064549",,
"410064556",,
"410064561",,
"410064566",,
"410064571",,
"410064578",,
"410064583",,
"410064588",,
"410064593",,
"410064599",,
"410064604",,
"410064609",,
"410064615",,
"410064626",,
"410064632",,
"410064636",,
"410064641",,
"410064646",,
"410064652",,
"410064657",,
"410064662",,
"410064667",,
"410064672",,
"410064676",,
"410064680",,
"410064684",,
"410064689",,
"410064694",,house
"410064706",,
"410064709",,
"410064712",,
"410064716",,
"410064719",,
"410064722",,
"410064725",,
"410064726",,
"410064727",,
"410064728",,
"410064729",,
"410064730",,
"410064731",,
"410064732",,
"410064733",,
"410064734",,
"410064735",,house
"410064736",,house
"410064737",,
"410064738",,
"410064739",,
"410064740",,
"410064741",,
"410064742",,
"410064743",,
"410064745",,
"410064746",,
"410064747",,
"410064748",,
"410064749",,
"410064750",,
"410064751",,
"410064752",,
"410064753",,
"410064754",,
"410064755",,
"410064756",,
"410064757",,house
"410064758",,house
"410064759",,
"410064760",,
"410064761",,house
"410064762",,
"410064763",,
"410064764",,
"410064765",,
"410064766",,
"410064767",,
"410064768",,
"410064769",,
"410064770",,
"410064771",,
"410064773",,
"410064776",,
"410064778",,
"410064780",,
"410064782",,
"410064784",Мебиус Компјутери,
"410064786",Фурна,restaurant
"410317997",Излет,cafe
"410317998",,apartments
"410317999",,
"410318001",,
"410318002",,
"410318004",,
"410318005",,
"410318007",,
"410318008",,
"410318010",,
"410318012",,
"410318013",,
"410318015",,
"410318016",,
"410318018",,
"410318020",,
"410318021",,
"410318023",,
"410318024",,
"410318026",,
"410318027",,
"410318029",,
"410318030",,
"410318032",,
"410318034",,
"410318035",,
"410318037",,
"410318038",,
"410318040",,
"410318041",,
"410318044",,
"410318046",,house
"410318049",,
"410318052",,house
"410772426",,house
"410772427",,ruins
"410772428",,apartments
"410772429",,service
"410772431",,
"410772432",,
"410772435",,
"410772436",,
"410772437",,detached
"410772438",,
"410772440",,
"410772442",,
"410772444",,house
"410772445",,roof
"410772448",,house
"410772449",,house
"410772451",,
"410772453",,apartments
"410772454",,
"410772455",,house
"410772456",,apartments
"410772457",,
"410772458",,apartments
"410772461",Генералштаб на АРМ,public
"410924973",,
"410924974",,
"410924975",Џип,retail
"410924976",Рубин кармин,
"410924977",,
"410924978",,
"410924979",,
"410924980",,
"410924981",,
"410924982",,
"410924983",,roof
"410924984",,
"410924985",,
"410924986",БМВ,retail
"410924987",,
"410924988",,
"410924989",,
"410924990",,
"410924991",,
"410924992",,
"410924993",,
"410924995",,school
"410924996",,
"410924997",,
"410924998",,
"410924999",,
"410925000",,
"410925001",,church
"410925002",,roof
"410925003",,
"410925004",,
"410925005",Solar Mont,
"410925006",,
"410925007",,
"410925008",Karate Klub Rabotnicki,dojo
"410925017",Бест Вестерн Хотел Белви,hotel
"410925020",Детски театарски центар,theatre
"410925021",Лукoил,commercial
"410925022",Пивница Стар град,house
"411007992",,
"411007993",,
"411007994",,
"411007995",,
"411007996",,
"411007997",,
"411007998",,
"411007999",,
"411008000",,
"411008001",,
"411008002",,
"411008003",,
"411008004",,
"411008005",,
"411008006",,
"411008007",,
"411008008",,
"411008009",,
"411008010",,house
"411008011",,
"411008012",,
"411008013",,
"411008014",,
"411008015",,
"411008017",,
"411008018",,
"411008019",,
"411008020",,
"411008022",Лукоил,
"411030142",Best Western Hotel Turist,hotel
"411030143",Cafe Barcelona,cafe
"411030144",,
"411030145",,roof
"411030146",,
"411030147",,
"411030148",,roof
"411030149",,
"411030150",,
"411030151",,
"411030152",,
"411030153",,roof
"411030168",,apartments
"411050645",,house
"411050649",,house
"411092499",,construction
"411092501",,construction
"411092502",,construction
"411092504",,construction
"411111576",,apartments
"411111577",,apartments
"411111578",,yes
"411111579",,
"411111580",,
"411111581",,
"411111582",,
"411111583",,
"411111584",,yes
"411111585",,
"411111586",,
"411111587",,
"411111588",,
"411111589",,
"411111590",,apartments
"411111591",,
"411111592",,
"411111593",,
"411111594",,
"411111595",,
"411111597",,
"411111598",,
"411111599",,
"411111600",,
"411111601",,
"411111602",,
"411111603",,
"411111604",,yes
"411111605",,yes
"411111606",,
"411111607",,
"411111608",,
"411111609",,
"411111610",A.Д. Осигурителна Полиса,apartments
"411111611",,
"411111612",,
"411111613",,
"411111614",,
"411111615",,apartments
"411111616",,yes
"411111617",,
"411111618",,apartments
"411111619",,
"411111621",,
"411111622",,
"411111623",,apartments
