osm_id,name,ref,type,oneway,bridge,maxspeed
"670273932",,,service,"0","0",
"670273933",,,service,"0","0",
"670273934",,,service,"0","0",
"670273935",,,living_street,"0","0",
"670276591",Киро Глигоров,SK-02,primary,"1","0","60"
"670276592",,,footway,"0","0",
"670276593",,,footway,"0","0",
"670276595",Киро Глигоров,SK-02,primary,"1","0","60"
"670276597",,,footway,"0","0",
"670276598",Киро Глигоров,SK-02,primary,"1","0","60"
"670276601",,,footway,"0","0",
"670276603",Перо Наков,,tertiary,"0","0",
"670276606",Перо Наков,,tertiary,"0","0",
"670276609",Перо Наков,,tertiary,"0","0",
"670277002",,,living_street,"0","0",
"670277003",,,living_street,"0","0",
"670277004",,,service,"0","0",
"670277006",,,living_street,"0","0",
"670277007",,,living_street,"0","0",
"670277008",,,living_street,"0","0",
"670277011",,,living_street,"0","0",
"670277012",Финска,,service,"0","0",
"670277014",Финска,,living_street,"0","0",
"670277936",,,residential,"0","0",
"670277937",Париска,,tertiary,"0","0","50"
"670277938",Париска,,tertiary,"1","0","50"
"670277939",Варшавска,,tertiary,"1","0","30"
"670277940",Париска,,tertiary,"1","0","50"
"670277941",Варшавска,,tertiary,"1","0","30"
"670277942",Париска,,tertiary,"1","0","50"
"670277943",Варшавска,,tertiary,"1","0","30"
"670277944",Париска,,tertiary,"0","0","50"
"670277945",Варшавска,,tertiary,"1","0","30"
"670277946",Булевар Партизански Одред,,primary,"1","0","50"
"670277947",Булевар Партизански Одред,,primary,"1","0","50"
"670277948",Булевар Партизански Одред,,primary,"1","0","50"
"670277949",Булевар Партизански Одред,,primary,"1","0","50"
"670279399",,,footway,"0","0",
"670279400",,,footway,"0","0",
"670279401",Киро Глигоров,SK-02,primary,"1","0","60"
"670280050",,,service,"0","0",
"670280051",,,service,"0","0",
"670280053",,,service,"0","0",
"670280054",,,service,"0","0",
"670280978",,,service,"0","0",
"670282680",,,service,"0","0",
"670282681",,,service,"0","0",
"670282682",,,service,"0","0",
"670282683",,,footway,"0","0",
"670282684",,,residential,"0","0",
"670282685",,,service,"0","0",
"670282686",,,service,"0","0",
"670282687",,,service,"0","0",
"670282688",,,footway,"0","0",
"670282689",,,footway,"0","0",
"670283350",Улица 2,,tertiary,"0","0",
"670283351",,,residential,"0","0",
"670285047",Црниче,,residential,"0","0",
"670285048",Црниче,,tertiary,"0","0",
"670285049",Црниче,,tertiary,"0","0",
"670285050",,,footway,"0","0",
"670285051",Св. Наум Охридски,,residential,"1","0",
"670285052",Св. Наум Охридски,,residential,"1","0",
"670285053",Павел Шатев,,tertiary,"0","0",
"670285054",Павел Шатев,,tertiary,"0","0",
"670285055",,,footway,"0","0",
"670285056",Јордан Мијалков,,secondary,"1","0","40"
"670285057",,,secondary_link,"1","0",
"670285058",,,tertiary,"1","0",
"670285059",Јордан Мијалков,,secondary,"1","0","40"
"670285060",Јордан Мијалков,,secondary,"1","0","40"
"670285488",,,service,"0","0",
"670285490",,,service,"0","0",
"670285491",,,service,"0","0",
"670285495",Улица 12,,residential,"0","0",
"670285498",Сава Михајлов,,residential,"0","0",
"670285500",,,service,"0","0",
"670285502",,,track,"0","0",
"670285504",Финска,,service,"0","0",
"670286209",,,residential,"0","0",
"670287458",,,service,"0","0",
"670287477",Митрополит Теодосиј Голог,,secondary,"0","0","50"
"670287478",Митрополит Теодосиј Голог,,secondary,"0","0","50"
"670287479",,,footway,"0","0",
"670287480",Лондонска,,tertiary,"0","0","50"
"670290826",Востаничка,,tertiary,"0","0",
"670290827",Востаничка,,tertiary,"0","0",
"670291272",,,service,"0","0",
"670291273",,,service,"0","0",
"670291274",,,service,"0","0",
"670291275",Интернационални Бригади,,tertiary,"0","0",
"670291276",Улица 808,,residential,"0","0",
"670291277",,,service,"0","0",
"670291278",,,service,"0","0",
"670291279",,,service,"0","0",
"670291280",,,service,"0","0",
"670291281",,,service,"0","0",
"670291617",,,service,"0","0",
"670294606",,,residential,"0","0",
"670294609",,,residential,"0","0",
"670294610",,,tertiary,"0","0",
"670294611",,,residential,"0","0",
"670294612",,,residential,"0","0",
"670294613",,,residential,"0","0",
"670294614",,,tertiary,"0","0",
"670296444",,,service,"0","0",
"670296767",Финска,,residential,"0","0","80"
"670296768",Finska,,living_street,"0","0",
"670297277",Јајце - 393,,residential,"0","0",
"670297278",Ќемал Ататурк,,residential,"0","0",
"670297279",Цветан Димов,,primary,"0","0","50"
"670297280",Цветан Димов,,primary,"0","0","50"
"670297281",Стојна Стевкова,,residential,"0","0",
"670297282",Стојна Стефкова,,residential,"0","0",
"670297283",Цветан Димов,,primary,"0","0","50"
"670297284",,,footway,"0","0",
"670297286",,,footway,"0","0",
"670297287",,,footway,"0","0",
"670297288",,,living_street,"0","0",
"670297289",Југославија / Никола Карев,SK-01,primary,"1","0","50"
"670297290",Ордан Чопела,,residential,"0","0",
"670297453",,,service,"0","0",
"670297819",Борис Трајковски,,primary,"0","0",
"670297830",Мариовска,,residential,"0","0",
"670299375",,,service,"0","0",
"670301013",,,service,"1","0",
"670301014",,,service,"1","0",
"670301017",,,service,"0","0",
"670301018",,,service,"0","0",
"670301020",,,service,"0","0",
"670301021",,,service,"0","0",
"670301022",Ферид Мурати,,tertiary,"0","0",
"670301023",Ферид Мурати,,tertiary,"0","0",
"670301024",Лазар Трпoвски,,tertiary,"0","0",
"670301025",Лазар Трпoвски,,tertiary,"0","0",
"670301026",Лазар Трпoвски,,tertiary,"0","0",
"670301027",,,footway,"0","0",
"670301028",Лазар Трпoвски,,tertiary,"0","0",
"670301029",Ферид Мурати,,tertiary,"0","0",
"670301030",,,service,"0","0",
"670303174",,,service,"0","0",
"670303711",,,tertiary,"0","0",
"670303712",,,tertiary,"0","0",
"670303830",,,tertiary,"0","0","40"
"670303831",,,tertiary,"0","0",
"670303835",,,tertiary,"0","0",
"670303836",,,tertiary,"0","0",
"670303837",,,tertiary,"0","0",
"670303838",,,tertiary,"0","0",
"670304018",,,footway,"0","0",
"670306573",,,residential,"0","0",
"670306574",,,residential,"0","0",
"670309405",Џон Кенеди,,secondary,"0","0",
"670309406",Џон Кенеди,,secondary,"0","0",
"670309407",Ќемал Сејфула,,tertiary,"0","0",
"670309408",Ќемал Сејфула,,tertiary,"0","0",
"670309409",,,secondary_link,"1","0",
"670309410",,,secondary_link,"1","0",
"670309411",Џон Кенеди,,secondary,"0","0",
"670309412",Џон Кенеди,,secondary,"0","0",
"670309413",Џон Кенеди,,secondary,"0","0",
"670309414",Џон Кенеди,,secondary,"0","0",
"670309415",,,primary_link,"1","0","50"
"670309416",Ордан Чопела,,residential,"0","0",
"670316593",Беласица,,secondary,"0","0","50"
"670317585",,,service,"0","0",
"670317588",Востаничка,,tertiary,"0","0",
"670317593",Востаничка,,tertiary,"0","0",
"670317596",Жванска,,residential,"1","0",
"670317599",Востаничка,,tertiary,"0","0",
"670317603",Востаничка,,tertiary,"0","0",
"670319699",Лука Геров,,tertiary,"0","0",
"670319700",,,residential,"0","0",
"670319701",Лука Геров,,tertiary,"0","0",
"670319955",,,service,"0","0",
"670321126",,,footway,"0","0",
"670322577",Лука Геров,,tertiary,"0","0",
"670322578",,,service,"0","0",
"670323995",,,residential,"0","0",
"670323996",Улица 534,,tertiary,"0","0",
"670323997",,,tertiary,"0","0","40"
"670324863",,,service,"0","0",
"670324864",,,service,"0","0",
"670329386",,,footway,"0","0",
"670329389",,,secondary_link,"1","0",
"670329440",,,motorway_link,"1","0",
"670329441",,,motorway_link,"1","0",
"670329442",,,motorway_link,"1","0","60"
"670329443",,A2,motorway,"1","0","120"
"670329446",,,motorway_link,"1","0",
"670329447",,,motorway_link,"1","0",
"670329448",Едвард Кардељ / Александар,SK-01,primary,"1","0","100"
"670329449",Едвард Кардељ / Александар,SK-01,primary,"1","0","50"
"670329451",,,footway,"0","0",
"670329452",,,service,"0","0",
"670329453",Едвард Кардељ / Александар,SK-01,primary,"1","0","50"
"670329454",,,service,"0","0",
"670329455",,,service,"0","0",
"670329456",,,service,"0","0",
"670329457",,,service,"1","0",
"670329460",,,residential,"0","0",
"670329461",,,residential,"0","0",
"670329463",,,footway,"0","0",
"670329465",,,service,"0","0",
"670330592",Исмаил Кадаре,,residential,"0","0",
"670330593",Кумбара,,residential,"0","0",
"670331589",Улица 19,,residential,"0","0",
"670331591",,,residential,"0","0",
"670331592",,,residential,"0","0",
"670332118",,A2,motorway,"1","0","120"
"670332119",,A2,motorway,"1","0","120"
"670332120",,A2,motorway,"1","0","120"
"670332121",,A2,motorway,"1","0","120"
"670332122",,A2,motorway,"1","0","120"
"670332123",,A2,motorway,"1","0","120"
"670332124",,A2,motorway,"1","0","120"
"670332125",,A2,motorway,"1","0","120"
"670332126",,A2,motorway,"1","0","120"
"670332127",,A2,motorway,"1","0","120"
"670332450",,,footway,"0","0",
"670332547",Булевар Христијан Тодоров,,primary,"1","0","60"
"670332548",Булевар Христијан Тодоров,,primary,"1","0","60"
"670332549",,,service,"0","0",
"670332550",,,service,"0","0",
"670332552",,,service,"0","0",
"670332554",,,footway,"0","0",
"670332555",Улица 17,,residential,"0","0",
"670332558",Улица 15,,living_street,"0","0",
"670332559",Улица 15,,living_street,"0","0",
"670332565",,,living_street,"0","0",
"670336829",,,residential,"0","0",
"670338668",,,footway,"0","0",
"670338670",,,footway,"0","0",
"670446831",Јужноморавски Бригади 6,,residential,"0","0",
"670446833","2",,residential,"0","0",
"670446835","22",,residential,"0","0",
"670446838","22",,residential,"0","0",
"670446841","2",,residential,"0","0",
"670446844",Сава Михајлов,,residential,"0","0",
"670446848","10",,residential,"0","0",
"670446853",Финска,,residential,"0","0",
"670446856",Јужноморавски Бригади 9,,residential,"0","0",
"670446859",Среќко Пужалка,,residential,"0","0",
"670449903",,,residential,"0","0",
"670449904",Козле,,tertiary,"0","0",
"670451440",,,service,"0","0",
"670451441",,,service,"0","0",
"670482700",Скупи 6,,residential,"1","0",
"670482701",Скупи 6,,secondary_link,"1","0",
"670500848",Исмаил Кадаре,,residential,"0","0",
"670500849",,,service,"0","0",
"670503980",,,residential,"0","0",
"670509455",,,service,"1","0","20"
"670509456",,,service,"1","0","20"
"670509457",Едвард Кардељ / Александар,SK-01,secondary_link,"1","0",
"670509458",,,service,"1","0",
"670509459",,,service,"1","0",
"670509460",Едвард Кардељ / Александар,SK-01,primary,"1","0","120"
"670509463",Перо Наков,"519",residential,"0","0",
"670510411",,,living_street,"0","0",
"670514762",,,living_street,"0","0",
"670515149",Маџари,,secondary,"0","0",
"670517370",Стојна Стевкова,,residential,"0","0",
"670517405",,,service,"0","0",
"670518035",Методија Андонов Ченто,R1102,secondary,"0","0",
"670518036",Методија Андонов Ченто,R1102,secondary,"0","0",
"670519476",,,service,"0","0",
"670519477",,,service,"0","0",
"670519478",Мајка Тереза,"A2;A4",motorway,"1","0","120"
"670519479",Мајка Тереза,"A2;A4",motorway,"1","0","120"
"670519480",Мајка Тереза,"A2;A4",motorway,"1","0","120"
"670519481",,,motorway_link,"1","0",
"670519482",Методија Андонов Ченто,R1101,secondary,"0","1","50"
"670519483",,,motorway_link,"1","0",
"670519484",,,motorway_link,"1","0",
"670519485",,,motorway_link,"1","0",
"670519486",,,motorway_link,"1","0",
"670519487",Методија Андонов Ченто,R1104,secondary,"0","0","50"
"670519488",Методија Андонов Ченто,R1104,secondary,"0","0","50"
"670519489",Методија Андонов Ченто,R1104,secondary,"0","0","50"
"670520595",,,service,"0","0",
"670520596",,,service,"0","0",
"670521039",,,residential,"1","0",
"670521040",,,residential,"1","0",
"670521041",Киро Глигоров,SK-02,primary,"1","0","60"
"670523043",Орце Николов,,tertiary,"0","0","40"
"670523044",Орце Николов,,tertiary,"0","0","40"
"670523045",Орце Николов,,tertiary,"0","0","40"
"670523046",Орце Николов,,tertiary,"0","0","40"
"670526700",Франклин Рузвелт,,secondary,"0","0","50"
"670526710",Франклин Рузвелт,,secondary,"0","0","50"
"670533461",,,residential,"0","0",
"670533463",Бајрам Шабани,,residential,"0","0",
"670533466",7 Албанска Бригада,,residential,"0","0",
"670533467",7 Албанска Бригада,,residential,"0","0",
"670536475",Ѓуро Салај,"1261",tertiary,"0","0","50"
"670537333",,,service,"1","0",
"670537334",,,service,"0","0",
"670537335",,,service,"1","0",
"670537336",Благоја Стефковски,,secondary,"0","0",
"670538250",Ќемал Сејфула,,tertiary,"0","0",
"670538251",Ќемал Сејфула,,tertiary,"0","0",
"670538252",,,service,"0","0",
"670538253",Александар Урдаревски,,secondary,"0","0","50"
"670538254",,,footway,"0","0",
"670538255",,,footway,"0","0",
"670538256",,,footway,"0","0",
"670538257",,,footway,"0","0",
"670538258",,,footway,"0","0",
"670538259",,,footway,"0","0",
"670538260",,,footway,"0","0",
"670538261",,,footway,"0","0",
"670538699",,,residential,"0","0",
"670540184",Челопек,,residential,"0","0",
"670540657",,,service,"0","0",
"670540658",,,service,"0","0",
"670540659",,,service,"0","0",
"670542782",,,service,"0","0",
"670542783",Методија Андонов Ченто,,secondary,"1","0",
"670544385",,,secondary_link,"1","0",
"670547889",,,service,"1","0",
"670547890",,,service,"1","0",
"670549447",Киро Глигоров,SK-02,primary,"1","0","60"
"670549448",Киро Глигоров,SK-02,primary,"1","0","60"
"670549450",,,primary_link,"1","0",
"670549451",,,footway,"0","0",
"670549452",,,primary_link,"1","0",
"670549453",,,footway,"0","0",
"670549454",,,footway,"0","0",
"670549455",,,footway,"0","0",
"670549456",,,primary_link,"1","0",
"670549459",,,primary_link,"1","0",
"670550464",,,service,"0","0",
"670553309",Србија,SK-02,primary,"1","0","60"
"670553310",Србија,SK-02,primary,"1","0","60"
"670553942",,,footway,"0","0",
"670553943",,,footway,"0","0",
"670553944",,,footway,"0","0",
"670553945",,,footway,"0","0",
"670554063",Благоја Стефковски,R1102,secondary,"0","0",
"670554064",,,service,"0","0",
"670554065",,,secondary_link,"1","0",
"670554066",,,secondary_link,"1","0",
"670554067",Маџари,,secondary,"0","0",
"670554068",Маџари,,secondary,"0","0",
"670554069",Маџари,,secondary,"0","0",
"670554071",Маџари,,secondary_link,"1","0",
"670554072",Маџари,,secondary_link,"1","0",
"670555019",Франклин Рузвелт,,secondary,"0","0","50"
"670555020",Франклин Рузвелт,,secondary,"0","0","50"
"670555651",8. Септември,SK-04,secondary,"1","0","50"
"670555654",,,steps,"0","0",
"670557033",,,footway,"0","0",
"670557035",,,residential,"0","0",
"670557054",Србија,SK-02,primary,"1","0","60"
"670557055",,,service,"1","0",
"670557056",,,service,"1","0",
"670557059",Тоше Проески (Детска Улица,,residential,"0","0",
"670557060",Тоше Проески (Детска Улица,,residential,"1","0",
"670557061",,,footway,"0","0",
"670557062",,,footway,"0","0",
"670559202",,,residential,"0","0",
"670562037",,,footway,"0","0",
"670564785",Булевар Кочо Рацин,,secondary,"1","0","50"
"670564790",Булевар Кочо Рацин,,secondary,"1","0","50"
"670564795",Булевар Кочо Рацин,,secondary,"1","0","50"
"670564798",,,footway,"0","0",
"670564799",Булевар Кочо Рацин,,secondary,"1","0","50"
"670565079",,,tertiary,"0","0",
"670565080",,,tertiary,"0","0",
"670565081",,,residential,"0","0",
"670565083",,,service,"0","0",
"670566212",Менделеева,,residential,"0","0",
"670566216",Бајрам Шабани,,residential,"0","0",
"670568523",Македонско-Косовска Брига,,secondary,"0","0",
"670568524",Булевар Словенија,,primary,"1","0",
"670568525",Босна и Херцеговина,,primary,"1","0",
"670570749",Борис Сарафов,,secondary,"0","0","50"
"670570750",Борис Сарафов,,secondary,"0","0","50"
"670571896",Булевар Јане Сандански,,secondary,"1","0","60"
"670571897",Булевар Видое Смилевски Б,,secondary,"1","0","60"
"670571898",Булевар Јане Сандански,,secondary,"1","0","60"
"670571899",Булевар Видое Смилевски Б,,secondary,"1","0","60"
"670572171",,,service,"0","0","10"
"670573662",,,footway,"0","0",
"670573664",,,footway,"0","0",
"670573665",,,footway,"0","0",
"670573667",,,footway,"0","0",
"670573669",,,footway,"0","0",
"670573671",,,footway,"0","0",
"670573673",,,footway,"0","0",
"670573674",,,footway,"0","0",
"670573897",,,unclassified,"0","0",
"670573898",Улица 23,,residential,"0","0",
"670573899",Улица 19,,residential,"0","0",
"670573900",,,residential,"0","0",
"670573909",Борис Сарафов,,secondary,"0","0","50"
"670573910",Борис Сарафов,,secondary,"0","0","50"
"670573911",Борис Сарафов,,secondary,"0","0","50"
"670582891",,,residential,"0","0",
"670582893",,,residential,"0","0",
"670582895",,,residential,"0","0",
"670582897",,,residential,"0","0",
"670582900",,,unclassified,"0","0",
"670584788",,,service,"0","0",
"670584789",,,footway,"0","0",
"670584790",,,footway,"0","0",
"670584791",,,footway,"0","0",
"670584792",,,footway,"0","0",
"670584793",,,footway,"0","0",
"670584794",,,footway,"0","0",
"670584795",,,footway,"0","0",
"670584796",,,footway,"0","0",
"670584797",Босна и Херцеговина,,primary,"1","0",
"670584798",,,service,"0","0",
"670584891",,,path,"0","0",
"670584892",,,footway,"0","0",
"670584894",,,footway,"0","0",
"670584895",,,path,"0","0",
"670584896",,,path,"0","0",
"670584898",,,service,"1","0",
"670584899",,,service,"1","0",
"670584902",Србија,SK-02,primary,"1","0","60"
"670584903",,,footway,"0","0",
"670584904",,,residential,"0","0",
"670585014",,,service,"0","0",
"670585015",,,residential,"0","0",
"670585016",,,living_street,"0","0",
"670585017",,,residential,"0","0",
"670585018",,,residential,"0","0",
"670585019",,,residential,"0","0",
"670585020",,,residential,"0","1",
"670585021",,,residential,"0","0",
"670585022",,,residential,"0","0",
"670585023",,,residential,"0","0",
"670585024",,,residential,"0","0",
"670586195",Борис Сарафов,,secondary,"0","0","30"
"670587379",Булевар Видое Смилевски Б,,secondary,"1","0","60"
"670587380",Булевар Видое Смилевски Б,,secondary,"1","0","60"
"670587381",Булевар Видое Смилевски Б,,secondary,"1","0","60"
"670587627",,,residential,"0","0",
"670595964",Борис Сарафов,,secondary,"0","0","30"
"670595965",Борис Сарафов,,secondary,"0","0","30"
"670595966",Борис Сарафов,,secondary,"0","0","30"
"670595967",Борис Сарафов,,secondary,"0","0","30"
"670596240",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670596242",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670596243",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670599213",,,residential,"0","0",
"670599214",,,residential,"0","0",
"670599215",,,service,"0","0",
"670599224",,,service,"0","0",
"670599225",,,service,"0","0",
"670599226",,,service,"0","0",
"670599996",Црногорска,,tertiary,"0","0","50"
"670600166",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670600167",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670600169",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670600170",,,footway,"0","0",
"670600171",,,unclassified,"0","0",
"670600172",,,residential,"0","0",
"670602630",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670602635",,,footway,"0","0",
"670602637",,,footway,"0","0",
"670605106",,,residential,"0","0",
"670605215",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670605216",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670605217",,,footway,"0","0",
"670605218",,,footway,"0","0",
"670605219",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670605220",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670605221",,,footway,"0","0",
"670605223",,,footway,"0","0",
"670605224",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670605225",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670606049",,,footway,"0","0",
"670606050",,,footway,"0","0",
"670606051",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670606052",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670606053",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670606054",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670606056",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670606057",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670606058",,,footway,"0","0",
"670606059",,,footway,"0","0",
"670606060",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670606061",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670606418",,,footway,"0","0",
"670606419",12. Македонска Бригада,SK-05,tertiary_link,"1","0","60"
"670606420",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670606421",12. Македонска Бригада,SK-05,tertiary,"1","0","60"
"670606422",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670606423",12. Македонска Бригада,SK-05,tertiary,"1","0","50"
"670609360",Булевар Кочо Рацин,,primary,"1","0","50"
"670609361",,,living_street,"0","0",
"670609362",,,unclassified,"0","0",
"670609363",Битолска,,service,"0","0",
"670609364",Истарска,,residential,"0","0",
"670609365",,,footway,"0","0",
"670609366",,,footway,"0","0",
"670609367",,,service,"0","0",
"670609368",Стив Наумов,,residential,"0","0",
"670609369",,,service,"0","0",
"670609370",Булевар Кочо Рацин,,secondary,"1","0","50"
"670609371",Булевар Кочо Рацин,,secondary,"1","0","50"
"670609372",,,footway,"0","0",
"670609373",,,footway,"0","0",
"670609374",,,service,"0","0",
"670609375",,,service,"0","0",
"670609376",,,service,"0","0",
"670609377",,,service,"0","0",
"670609378",Булевар Кочо Рацин,,secondary,"1","0","50"
"670609379",Булевар Кочо Рацин,,secondary,"1","0","50"
"670609381",,,service,"0","0",
"670609382",,,service,"0","0",
"670609383",Јордан Мијалков,,secondary,"1","0","40"
"670609384",Јордан Мијалков,,secondary,"1","0","40"
"670609385",Јордан Мијалков,,secondary,"1","0","40"
"670609390",Јордан Мијалков,,secondary,"1","0","40"
"670610275",,,tertiary,"0","0",
"670610276",,,tertiary,"0","0",
"670610277",Улица бр. 1,,residential,"0","0",
"670610283",,,service,"0","0",
"670610285",,,residential,"0","0",
"670610288",,,service,"0","0",
"670727060",,,residential,"0","0",
"670728833",Горно Лисиче,,tertiary,"0","0","40"
"670728834",Горно Лисиче,,tertiary,"0","0","40"
"670728835",,,residential,"0","0",
"670731746",,,service,"0","0",
"670731747",,,residential,"0","0",
"670733073",,,residential,"0","0",
"670736883",,,service,"0","0",
"670738084",,,residential,"0","0",
"670738085",,,residential,"0","0",
"670738086",,,residential,"0","0",
"670738088",Шуто Оризари 37,,residential,"0","0",
"670738669",,,residential,"0","0",
"670738670",,,residential,"0","0",
"670739248",,,residential,"0","0",
"670739249",,,residential,"0","0",
"670739902",,,residential,"0","0",
"670740310",Мите Богоевски,,residential,"0","0",
"670743710",,,residential,"0","0",
"670746737",Тодор Чангов 6,,residential,"0","0","30"
"670747893",,,footway,"0","0",
"670748695",Борис Сарафов,,secondary,"0","0","20"
"670751094",,,residential,"0","0",
"670751095",,,residential,"0","0",
"670751616",,,residential,"0","0",
"670751618",,,residential,"0","0",
"670751620",,,residential,"0","0",
"670753726",Борис Сарафов,,secondary,"0","0","50"
"670753730",Борис Сарафов,,secondary,"0","0","20"
"670754360",,,residential,"0","0",
"670754440",Методија Андонов Ченто,R1104,secondary,"0","0",
"670754441",Методија Андонов Ченто,R1104,secondary,"0","0",
"670754442",Улица 15,,residential,"0","0",
"670754654",Пајко Маало,,residential,"0","0",
"670754655",,,footway,"0","0",
"670754656",Пајко Маало,,residential,"0","0",
"670754657",,,service,"0","0",
"670754658",Кеј Димитар Влахов,,residential,"0","0",
"670754659",,,footway,"0","0",
"670754660",Мост Мајка Тереза,,primary,"1","1","50"
"670754661",Булевар Кузман Јосифовски,,secondary,"1","0","50"
"670754662",Булевар Кузман Јосифовски,,secondary,"1","0","50"
"670754663",Кеј 13 Ноември,,unclassified,"1","0",
"670754664",,,footway,"0","0",
"670761386",,,service,"0","0",
"670761387",,,residential,"0","0",
"670761388",,,residential,"0","0",
"670762218",,,residential,"0","0",
"670762219",,,service,"0","0",
"670762221",,,service,"0","0",
"670762228",,,residential,"0","0",
"670762235",,,residential,"0","0",
"670762236",,,service,"0","0",
"670762237",,,residential,"0","0",
"670762238",,,residential,"0","0",
"670762239",,,residential,"0","0",
"670762240",,,residential,"0","0",
"670762241",,,residential,"0","0",
"670762242",,,service,"0","0",
"670762243",,,residential,"0","0",
"670762244",,,service,"0","0",
"670764184",,,unclassified,"0","0",
"670764253",,,service,"0","0",
"670766507",,,living_street,"0","0",
"670766513",,,tertiary,"0","0",
"670766515",Методија Андонов Ченто,R1104,secondary,"0","0","60"
"670766516",Методија Андонов Ченто,R1101,secondary,"0","1","50"
"670767783",,,motorway_link,"1","0",
"670768074",,,service,"0","0",
"670768078",,,tertiary,"0","0",
"670768081",,,tertiary,"0","0",
"670768650",,,living_street,"0","0",
"670768651",,,footway,"0","0",
"670768652",,,footway,"0","0",
"670768653",Булевар Крсте Мисирков,,primary,"1","0","50"
"670768654",Булевар Крсте Мисирков,,primary,"1","0","50"
"670769046",,,footway,"0","0",
"670772760",,,service,"0","0",
"670772762",,,service,"0","0",
"670772764",,,service,"0","0",
"670772766",,,service,"0","0",
"670772768",,,service,"0","0",
"670772771",,,service,"0","0",
"670772772",,,residential,"0","0",
"670772773",,,residential,"0","0",
"670772775",,,residential,"0","0",
"670772777",,,service,"0","0",
"670772779",,,residential,"0","0",
"670773063",,,residential,"0","0",
"670773065",,,service,"0","0",
"670773069",,,service,"0","0",
"670774744",,,service,"0","0",
"670774745",,,living_street,"0","0",
"670781104",,,service,"0","0",
"670782306",,,residential,"0","0",
"670783788",Борис Сарафов,,secondary,"0","0","20"
"670783903",,,residential,"0","0",
"670786682",,,residential,"0","0",
"670787046",,,service,"0","0",
"670787528",,,living_street,"0","0",
"670787541",,,residential,"0","0",
"670791116",,,service,"0","0",
"670791117",,,residential,"0","0",
"670804953",,,service,"0","0",
"670804954",,,service,"0","0",
"670804955",,,service,"0","0",
"670804956",,,service,"0","0",
"670804957",,,service,"0","0",
"670804958",,,residential,"0","0",
"670804959",,,residential,"0","0",
"670804960",,,service,"0","0",
"670804961",,,residential,"0","0",
"670804962",,,service,"0","0",
"670804963",,,service,"0","0",
"670804964",,,residential,"0","0",
"670804965",,,residential,"0","0",
"670804966",,,residential,"0","0",
"670804967",,,residential,"0","0",
"670808568",,,residential,"0","0",
"670810166",,,pedestrian,"0","0",
"670810167",Булевар Крсте Мисирков,,primary,"1","0","50"
"670810168",,,footway,"0","0",
"670812518",,,service,"0","0",
"670812521",,,service,"0","0",
"670812525",,,residential,"0","0",
"670812527",,,service,"0","0",
"670816328",,,footway,"0","0",
"670816329",,,footway,"0","0",
"670816331",,,footway,"0","0",
"670816332",Благоја Стефковски,R1102,secondary,"0","0",
"670819545",,,service,"1","0",
"670819546",,,service,"1","0",
"670819547",Никола Парапунов,,secondary,"0","0","50"
"670819548",Булевар Илинден,,secondary,"1","0","50"
"670819549",Булевар Илинден,,secondary,"1","0","50"
"670819550",Булевар Илинден,,secondary,"1","0","50"
"670821477",,,service,"0","0",
"670821478",,,service,"0","0",
"670821480",,,service,"0","0",
"670821481",Качанички пат,,unclassified,"0","0",
"670821482",,,service,"0","0",
"670821483",,,service,"0","0",
"670821484",,,service,"0","0",
"670821485",,,service,"0","0",
"670821486",,,service,"0","0",
"670821487",,,service,"0","0",
"670821488",,,residential,"0","0",
"670821489",,,residential,"0","0",
"670821490",,,residential,"0","0",
"670821491",,,residential,"0","0",
"670821492",,,residential,"0","0",
"670821493",,,residential,"0","0",
"670821494",,,residential,"0","0",
"670821495",,,residential,"0","0",
"670821496",,,residential,"0","0",
"670821497",,,residential,"0","0",
"670821498",,,residential,"0","0",
"670821499",,,service,"0","0",
"670821500",,,service,"0","0",
"670821502",,,residential,"0","0",
"670821503",,,residential,"0","0",
"670822031",,,service,"1","0",
"670822032",,,service,"1","0",
"670822033",,,service,"0","0",
"670822613",,,service,"0","0",
"670822658",,,service,"0","0",
"670824962",,,residential,"0","0",
